Timestamp,ハピナ名掛丁商店街・東 - ハピナ名掛丁商店街・西,ハピナ名掛丁商店街・西 - クリスロード商店街・中央,クリスロード商店街・中央 - クリスロード商店街・西,クリスロード商店街・西 - マーブルロードおおまち商店街・東,マーブルロードおおまち商店街・東 - マーブルロードおおまち商店街・西,マーブルロードおおまち商店街・西 - ぶらんど～む一番町商店街・南,ぶらんど～む一番町商店街・南 - サンモール一番町商店街・中央,ぶらんど～む一番町商店街・南 - ぶらんど～む一番町商店街・北,サンモール一番町商店街・中央 - サンモール一番町商店街・南,ぶらんど～む一番町商店街・北 - 一番町四丁目商店街・南,一番町四丁目商店街・南 - 一番町四丁目商店街・中央,一番町四丁目商店街・中央 - 一番町四丁目商店街・北
2025-02-19 04:00:00,84.0656875517549,172.27635617821056,495.27494161760245,464.35184736638473,57.85523782965258,294.8476556746565,36.37225133489181,148.51370563892692,99.80606418653619,592.4341406018428,927.544353688522,120.61530929479264
2025-02-19 05:00:00,614.3091687504941,674.5037275425638,1412.9884215542395,1228.1390485712752,200.13986123643747,1385.3446206046274,117.68615384484914,433.09375810156456,171.1656304688424,731.1315504402806,938.2105139113178,161.62451445502217
2025-02-19 06:00:00,896.9881279770996,1305.1777068752538,4043.3695207535675,5644.027039033015,602.2264636276005,1933.460143912805,194.32024120444476,590.7220016873034,550.5333763658189,1102.6107455459812,996.107516858,252.1384378649404
2025-02-19 07:00:00,6038.40069053939,11327.783489926995,43231.97694686511,49411.710510100005,6928.358383635363,27363.67026347947,2842.8310785437093,5368.638797760648,7777.482773664683,7227.817661619834,8053.163220923252,
2025-02-19 08:00:00,19125.63769350841,30579.808068861494,109903.76027245444,116519.58532759287,25094.568375743984,127976.71078654437,17812.021230794642,18255.94672447172,48707.0436135632,17518.81370165126,20301.178311438136,8908.440863309115
2025-02-19 09:00:00,12106.863142695562,17536.879937155118,60789.285170937415,61509.209965564594,11250.49052373011,49889.71772747277,6100.488495442469,8381.987630385527,17144.242713326046,10011.350049811117,11010.489492767087,6783.413734978943
2025-02-19 10:00:00,12287.886027194136,18860.777009939993,55681.736994901024,51366.46112526091,10786.594548549712,57460.782024270804,6539.27613687186,9432.16433354151,15647.962822267107,11543.322737784501,15409.997273440991,9800.384277579813
2025-02-19 11:00:00,24382.581840482093,30788.759503665875,78967.75416122626,72519.49985072452,16615.42016253589,91966.58824475553,10142.045057266112,13834.078012483356,21479.45065235757,16605.020049323863,26460.03406073894,16868.525891239435
2025-02-19 12:00:00,35526.99595961668,45848.78314491027,110199.81414223806,102360.6944041623,27040.839017803282,158470.13742301275,20441.01445826581,23576.775192486286,45117.100002077044,30424.71083845308,59286.17664765668,34181.43859279643
2025-02-19 13:00:00,39320.49120590435,47584.30549172884,113276.00309867157,100673.43686304556,25230.436833270127,145141.24355442822,15181.891370469259,21422.750144238405,28596.030039403042,24514.84601924612,42245.80538209143,25037.105455142446
2025-02-19 14:00:00,35022.52996911656,47237.93276274486,105797.9166637548,93396.78532422782,22873.59841731813,126022.23127340444,10897.819304720917,19454.663465483944,19343.36577329535,22111.681475373807,34825.22907149193,21407.54510060987
2025-02-19 15:00:00,36719.781207967244,42314.616949497395,94667.12296177105,100190.16625579723,25640.65001023803,143567.9727320248,11919.186762444046,21657.779546774436,20164.19565342724,25228.625725448175,38842.65613017902,21179.42484172624
2025-02-19 16:00:00,44627.57514284939,53060.03139917695,119977.89355696797,105846.19795782855,25093.816042428938,155162.9743275121,13032.494286729694,26222.80694893567,20770.863620858454,29922.2651753315,41204.253636646186,22047.272385995147
2025-02-19 17:00:00,66875.81060518035,78509.33200382079,191967.4421925346,182680.104675604,44481.523791246276,268844.1968997048,26227.803111019635,43815.014228492735,44753.81781011236,53829.8595793709,79276.98058609846,36235.305602055945
2025-02-19 18:00:00,72224.01801484832,80316.46022255406,172945.35027707956,154675.65182117227,38616.66890161802,256908.37145136105,29456.95201686002,46247.78853844713,49825.071245701416,62757.99802129509,98734.2605693364,42624.59181900342
2025-02-19 19:00:00,50321.94611461399,59635.24284207018,125855.34693921008,111027.1210632922,27946.95338677525,187397.39017761295,19252.78794440951,34467.656391560995,30375.984904563586,50811.179513515366,78959.76429305607,24482.11867920768
2025-02-19 20:00:00,55714.06315512457,50778.826010132405,96084.063591155,82728.08172150372,19352.982375369997,121142.8943589269,11760.17385584084,24119.087208024175,18000.81031029474,43898.24842886692,76614.82770168342,11766.180746023494
2025-02-19 21:00:00,39516.37636442034,36655.04963730658,62671.08756874666,53070.198119195134,12310.508965206905,78026.10377194016,7709.883488353466,16611.052105651357,12164.7004246313,32858.803738489776,51038.601016124674,
2025-02-19 22:00:00,34740.638762929746,21869.495916027365,31893.371383710055,26171.575374787542,5913.334167593312,40036.91148969157,3972.6326339918082,10165.570447030585,6611.264840144612,22467.67190914298,35105.82715743615,4014.1299347695235
2025-02-19 23:00:00,16805.384362011973,12206.895903096245,18892.467355617362,15132.845995282541,3541.1478201721934,27985.63482613464,2357.4881732265717,8187.141191467402,3087.092826660312,18601.979420796764,24743.81215194347,2966.0198002325023
2025-02-20 00:00:00,1727.5424162650284,1534.9122732987325,3295.508324460854,3154.276889342583,470.4666846405649,2944.290033465535,370.26897733545843,1256.1078086434356,695.8679519540632,5309.540437294482,9976.615758487587,1284.9784023266682
2025-02-20 01:00:00,570.5819649276243,709.121028514741,1697.9135500858936,1688.5917230904208,228.55620637666746,1169.7638579347608,142.59329783001857,539.2838105470255,286.07974914106217,2918.7547091972433,5432.923787364678,494.4101161289543
2025-02-20 02:00:00,428.71178852961924,412.84718959031403,926.3561549731331,938.3151595196698,113.83604218248206,559.3933901681703,80.85248369651991,314.6436646594926,184.3218460810705,1844.1610069492028,2895.673318723525,279.20598940008097
2025-02-20 03:00:00,158.06748451444096,212.07649528816654,581.5260218295933,597.0546138198766,73.62721602234478,443.0102817380488,57.68614705295536,238.76199433999005,127.15498189317272,1051.5536207339455,1800.9734940646426,194.38293324030352
2025-02-20 04:00:00,70.43341389471358,149.40268871925488,440.60742772680425,388.0997034844233,37.151612833877216,142.33619459875075,18.49869970235513,81.72742256273686,63.08663454343998,439.0956000362722,778.478350851683,105.66949923000313
2025-02-20 05:00:00,477.9587917225442,569.2231450360612,1407.3743889018874,1236.2378455017413,181.54129993662391,1119.3072972683403,82.04053565604502,364.2523651560802,114.41167552994331,756.4070692150337,985.0537647253955,150.08157108724512
2025-02-20 06:00:00,1107.7023919614646,1423.7630441826382,4660.035502971687,5875.89804933315,576.6215316725753,1746.4210596809205,177.7240483985501,592.0948677444267,491.96767676294587,1266.7816513007317,1292.102230000445,270.8114746372454
2025-02-20 07:00:00,8056.568697572791,13678.070609381854,42547.39777297727,47071.707041284775,6632.559128062951,26706.498047482975,2831.3362022382807,6011.196367685846,7721.335542520231,8809.360023629763,9405.222228019651,2748.679170440437
2025-02-20 08:00:00,21064.795452673494,36461.10497401381,114731.09009409999,117413.8033187019,24869.536805912638,127596.9349166099,17475.24909429978,19899.94784328193,45283.38340201245,19951.02516328969,21126.575585810097,9918.944659382916
2025-02-20 09:00:00,13942.43828724232,24034.5809331912,67981.2182687003,69938.26527444048,14443.775679282002,59426.914400340036,6376.916252453296,9348.894680887575,16985.769828904227,11391.027838309537,12103.05571624626,7075.60869186548
2025-02-20 10:00:00,14157.856957099408,29267.708169850615,74100.93932249714,66589.47967589874,17573.524461246463,90667.26604335918,7198.758637693717,11757.330242072505,14173.2700795474,14726.757807517728,20067.9199630877,11003.382143958504
2025-02-20 11:00:00,18442.791246250214,38813.30756674537,88396.50940003851,85555.63499660656,24440.89644035657,148831.21607015523,13365.048703454806,19935.97809653786,22800.414753659257,22350.570396570773,34820.740388041195,18528.0420207836
2025-02-20 12:00:00,25905.214488845446,66518.47527978665,142709.8893106042,130965.35735408294,40048.851274505425,260313.62400376232,27069.763897779674,33556.3863239415,46855.08348474882,37717.82817911517,73555.32112835931,38885.8338217733
2025-02-20 13:00:00,33571.889656452986,62783.99876586653,129124.8916597963,113169.60759209249,33745.95706754361,205135.59696955737,18934.52059672158,25896.022336716956,30909.41204061375,29718.27398643185,58412.954222965796,31262.541309898155
2025-02-20 14:00:00,38249.81597085889,63104.09978202556,130624.17934114036,111409.87213982308,31589.448136851996,191604.14085855923,14503.077992319639,24345.034987885036,21148.116260194234,23430.20530484065,37741.44107008382,22321.34494121703
2025-02-20 15:00:00,37858.25848534994,55267.27267916309,115246.33065276589,106211.70357962845,29767.40659269828,184348.5573966812,12952.286571551069,24858.181678912097,18687.092868968473,25632.8727596958,40480.499572108034,21881.12334073494
2025-02-20 16:00:00,42488.413796995366,65309.38508130088,136321.73462715108,119848.32324304419,31990.84853730647,207994.40189161545,14823.10509123008,28945.507948385977,20388.56758998134,30106.86902653418,47866.64111003462,25731.94189476727
2025-02-20 17:00:00,55660.399206817296,90342.50420616736,203099.52636597966,196081.7275946977,52699.48505900501,339801.328126845,27076.38072475242,50550.62545437462,37997.21523435974,58423.75198313403,97324.93393472783,44013.45476936457
2025-02-20 18:00:00,63343.9682220712,94149.42703320082,203653.82722022003,193217.86062305514,52216.716515810185,361240.31795552897,32051.520153326317,58761.92286446876,45303.90773037147,72623.98761601343,118616.1142676066,49692.988841892875
2025-02-20 19:00:00,48325.05573179224,64362.740082898024,134406.6816496281,128772.72967866687,32418.931171202064,198996.25087444013,16818.460007402107,35524.38502915176,25109.361140463,55569.23888971257,92820.77264705393,29695.70474095978
2025-02-20 20:00:00,46338.53604863822,53613.88848937256,95249.04924470867,85667.0034942314,20971.09631840872,136668.72228879438,11844.69942273113,26686.17138621568,17652.746773507435,46815.275754726375,84957.5220792341,15883.746563184228
2025-02-20 21:00:00,35402.97599069579,39974.39328563558,60956.31635499396,51548.56357822554,12099.300986722079,74738.54961268962,6724.7259058432,16090.44501869226,11035.269334509267,32086.582753427578,52175.89534599583,7608.100032820334
2025-02-20 22:00:00,29540.47640787345,24893.109229526446,34638.15155493192,26790.136050098256,5937.774808041236,40466.72135009498,3665.4244533485244,10892.184045372163,5215.195495801841,26677.741701911586,42639.892224903524,4759.97441389032
2025-02-20 23:00:00,17687.460463148083,12483.78534971414,17384.140444250148,13166.285564212007,2951.141913798585,24382.233231329188,1985.4892136243102,7703.826508816748,2346.1587795298224,18142.275186988263,28224.077428501812,3390.28075169479
2025-02-21 00:00:00,1688.6440003737991,1914.7857070270281,4210.308051775839,4023.2777999816058,624.4191112715048,3577.339367989789,408.4395442218411,1545.4761354404427,686.3878926658285,6643.543850349565,11010.227406809026,1318.727381623066
2025-02-21 01:00:00,827.168332239698,820.5833977086173,1625.507798090602,1653.4798314946354,211.8209381422695,1128.5506705285284,122.79423601706704,607.6512235808963,224.209722206279,3082.2759614841602,5183.838769363706,563.5803739375766
2025-02-21 02:00:00,314.65620455067494,401.49242744477704,967.9951697973369,995.7734836376449,145.13467248687098,849.3660969420555,80.50608130285426,387.09436675515565,138.12235714973949,1730.9030042477364,3386.1468868021148,431.0356084481203
2025-02-21 03:00:00,113.54147146876399,168.3975051809821,475.1870225640789,434.9314243572715,52.5154253150002,294.47825656162445,42.65214785443172,147.36645880740767,107.03197604401294,753.3187569173923,1700.4173872540605,201.43047993557175
2025-02-21 04:00:00,67.22159272896295,141.88169103556237,447.45485757132855,432.00276849756756,55.48635971035944,314.7028580001281,35.803934907784125,138.55833211658833,81.90771225034887,568.6991724319417,1318.1890112063618,163.19775761973685
2025-02-21 05:00:00,533.7814597634215,619.3664171538827,1396.4442957553892,1290.4083109209478,217.53668028441825,1539.3868492171127,105.44705364678008,526.7209490513277,121.76609485777169,979.7429848374832,1285.8232410615367,193.30302805563514
2025-02-21 06:00:00,807.7343265457283,1265.431108026066,3745.5100286381357,5378.953192391501,613.2872329450605,1981.952172932646,194.6483762843819,625.8689287443173,595.1244152379127,1326.7562696777893,1415.7809627447846,329.21084359410816
2025-02-21 07:00:00,6359.057638421255,12188.753151705556,43165.36163889941,49573.0022528254,6833.018268749727,28169.973378972,2661.0253003776106,6043.88542164059,6677.840136506124,7506.003078756051,7787.109059975684,2383.5216628081102
2025-02-21 08:00:00,18580.288702265927,33209.518639118236,121806.43973190441,118960.33292186132,25019.619006214594,-29.04260602307882,-3.6439908052404624,-4.528542918156673,39644.942232568,19886.936947020953,22005.560210226813,9860.190825145115
2025-02-21 09:00:00,16158.169228564177,21976.535577890943,71403.16907718993,68075.332259521,15113.149669003278,70993.62618042095,6880.1543595525745,11044.916890375833,17062.08114615476,12207.650769570815,13695.920039879802,8192.50645593526
2025-02-21 10:00:00,15746.768658589719,27160.35434781425,79067.82833292671,-8.683338196521886,-2.150099401651802,90395.96758114031,7042.25444217589,12002.435308487235,14470.889167522088,14624.317092276115,20470.020730054046,11273.743981814725
2025-02-21 11:00:00,23200.029089511576,38672.54317641478,97823.14992599667,88825.10221253868,25088.74928850878,160630.80320774342,13317.998192394865,19860.731391731268,21789.963674304177,20182.63940786451,34584.13952088759,19520.672997596037
2025-02-21 12:00:00,37386.36124596516,62730.78256457147,155998.43357174477,132167.23666715244,40576.26442384083,277021.57387098233,28838.38153311817,34893.67097242206,51127.32803000766,36429.081553956494,70036.09732783788,37970.75402160374
2025-02-21 13:00:00,44038.435374731715,62941.15563419467,150220.46212300807,132794.46506314492,37629.106984845654,242116.87257798554,21266.080686095716,30636.328946495654,33310.587817552885,30582.109221527524,52189.08454498391,28486.226472335326
2025-02-21 14:00:00,48384.52141213644,61291.540044732785,134104.39334247465,119473.00238507456,36343.61183114127,222070.3634891353,16618.67175028828,29300.067663733353,25475.039680747763,30451.62851861726,50924.08237218217,30041.80852581945
2025-02-21 15:00:00,59305.68908383958,61927.36269506316,127054.73231433915,112115.43129654058,35894.092675397296,222817.2801002517,16482.053217181816,29014.005227127956,24755.202978893278,28354.207547764894,44089.244184065064,25167.143714083675
2025-02-21 16:00:00,68710.65604164812,64099.19237612956,165980.57870016445,145239.48991879434,40906.31167438026,265659.7750549434,18497.144950986687,36177.409655458425,25489.149168988424,34056.53791168105,50295.570713938694,28350.710025312517
2025-02-21 17:00:00,0.0,0.0,221961.39968968177,197523.54399258588,61641.06250556819,405406.13206157344,32127.550742765696,60604.89919417969,43860.42334282864,71681.58233340996,113094.93764805411,51850.031468624984
2025-02-21 18:00:00,10087.39327011219,11473.25871872806,259598.1844227952,240425.48689513904,69789.66428299378,492732.3818195051,42294.07941296535,77886.99554121183,55267.596456555286,94406.823814829,155996.69619560352,65300.02621084768
2025-02-21 19:00:00,93161.46558751349,85604.75435764098,204626.7226236937,176557.269920083,45111.812240119325,289351.6349257533,23670.291911869466,51233.506625896545,32721.828735457068,77934.60774983821,123513.74778806415,39344.00496139948
2025-02-21 20:00:00,89696.1731340152,77885.32695710075,153716.07431741344,134614.89761461332,32321.759999335085,199844.33806687722,17994.48936822519,39012.87598170886,24877.54630402771,68211.39441851719,113422.74996564037,18482.91713381346
2025-02-21 21:00:00,13057.20288180977,8339.79945877632,104503.08087394736,90465.46928117951,21279.943366039635,135258.33128893492,12920.860702833541,29572.565417666236,18033.13731246762,59372.59873392613,96123.17753322812,11189.371533573729
2025-02-21 22:00:00,23595.51428403647,15431.293648201223,54813.84342210228,43553.03039892426,11268.764116858867,76128.85873349514,7467.18531129148,18144.89418871583,11092.379318341438,42544.64003436983,69309.13732450288,8631.531614701966
2025-02-21 23:00:00,49926.400111082505,23758.612238163085,36697.683967970675,27848.34910136538,7148.730891198071,61705.35133865282,5930.712758217325,17068.431349628274,7372.393520238884,40335.57437785368,66226.98061823985,7669.844000208848
2025-02-22 00:00:00,2026.8222342881036,3383.1735018442355,6577.397394108623,6219.353971390954,1230.4660249217955,8308.726340741703,999.9987600638793,3474.804184149775,1626.7781738610947,14580.037079018532,28051.27972673009,3522.1719414744607
2025-02-22 01:00:00,562.9780750593111,1921.7875050766927,3755.808598703065,3394.706297721305,495.79855800109084,2823.4125691601907,334.8127979556902,1531.7869731951782,652.6841752163117,8654.295410833309,14991.1617643497,1677.953179841765
2025-02-22 02:00:00,1467.6474861858262,1223.4136271954821,2252.7695813075816,2185.4592361495365,353.365553795559,-3.400150926772092,-0.30242552728230354,-1.6906480433187,302.2811704646555,5252.097566336974,10667.577701780123,882.7137210377068
2025-02-22 03:00:00,370.32685007510105,573.0569094979058,1063.1305641591944,950.3049486944152,153.61299962805538,877.4180417074576,78.52509261407891,499.7232447928522,133.47923477834627,3129.538742934119,7394.987861849047,710.9884027825628
2025-02-22 04:00:00,316.2344746760136,387.35040159227736,796.9435852778511,698.7900796136246,109.15943969162215,648.0016031676639,58.53591542491638,365.02497635038975,104.8420823484307,1890.0936704513977,4231.482996420116,425.0903031059084
2025-02-22 05:00:00,609.4057515835049,828.3749146046118,1875.6650608193488,1686.9072625718252,272.0559574725928,1885.9503807162534,113.87978691757792,707.4269872729801,129.9263192251,1701.1841441965214,2743.578561962892,368.8594847581863
2025-02-22 06:00:00,1271.0105072248414,1084.10045972256,2446.3254760142945,2741.6301711397123,398.89380788777316,1969.795583940137,163.93899220531313,601.9796230476107,351.10979583859023,1192.7388559108567,1793.4818961507597,308.96747707035655
2025-02-22 07:00:00,,3052.9149823972334,0.0,0.0,1406.600195815262,4804.253746275611,417.8986298973083,1484.8144867271988,1073.4850469024789,4810.019198108329,5516.1268506703755,799.180335817893
2025-02-22 08:00:00,,7652.312217997483,0.0,0.0,4911.864276783766,17524.657724396264,1644.3072122819626,3469.8190166450513,4603.719031631645,6737.0179055174885,7636.7787692425645,2735.2493064127584
2025-02-22 09:00:00,,19909.157309766262,0.0,0.0,13915.475563574539,60094.16673455731,4501.288016726303,8298.767649868794,10244.29532109579,10161.36034551676,11533.406349372463,6397.490388710138
2025-02-22 10:00:00,,8039.82253589495,0.0,0.0,23752.11182445288,138124.73128063514,9253.295590942911,18167.42977905891,14806.885642175388,18820.614362637345,26423.587501486552,14936.541526046292
2025-02-22 11:00:00,0.0,60368.653184807226,0.0,0.0,37104.08167603195,244989.7202632951,16116.621018581349,31142.83094186787,20472.00053843717,32807.392614815355,55140.02847004622,29306.571784407413
2025-02-22 12:00:00,0.0,87501.10178512745,0.0,0.0,51622.78325887037,346159.8426335936,24374.224876097247,44064.39409100426,30834.875601129963,47289.414619925614,86567.27064472924,44672.74076915562
2025-02-22 13:00:00,0.0,104703.6347698965,0.0,0.0,64992.68419518492,427020.8075487198,28988.497581368432,52505.483784686774,36288.462987833285,54105.710570675685,93640.0791914146,-6.208483674087032
2025-02-22 14:00:00,,,0.0,0.0,77727.17185634891,534342.712450941,32526.27545891987,66108.6114944795,35063.52872710165,61542.72844889991,102238.61006889997,53169.893139147054
2025-02-22 15:00:00,0.0,126836.67346135255,0.0,0.0,79227.49372600534,507942.804473362,30840.541361937627,59976.52930325023,35488.6598792027,56150.817720754516,92341.19225731672,46858.23384758742
2025-02-22 16:00:00,0.0,135625.21216203162,0.0,0.0,87040.97391401039,594112.4740038249,37774.363736090076,74827.41930417699,43832.51404828408,75130.23531750723,123661.40184894383,58184.15511875634
2025-02-22 17:00:00,0.0,129600.09414034509,0.0,0.0,75170.6140704336,524926.5331662855,33154.57768490877,75623.02809955153,36218.78139204499,84245.70471298142,137498.87229996172,59632.62844685607
2025-02-22 18:00:00,0.0,98447.7568153451,90730.84700659408,85144.83114514325,57267.640385413266,407142.6353147651,29751.894034618224,66055.93149990917,33402.62549982267,79925.926739437,126302.77611564158,49705.306753189936
2025-02-22 19:00:00,0.0,88784.42766859959,155791.00937086885,139277.7148743511,39709.02985365109,265168.15800658223,22441.75011318163,47983.22169881847,29818.852353593236,76768.0457986943,118963.16960067698,30423.184033976922
2025-02-22 20:00:00,0.0,79058.69135987331,132339.5598412464,119797.34990600002,31700.82973307438,198597.47333800956,16533.334302787833,39922.413509121136,20073.49887287678,81172.79923249545,142210.03719828586,17783.382329725122
2025-02-22 21:00:00,0.0,51843.90136087728,81805.68991677373,69418.87581774111,17363.594785713143,107891.9688894953,10548.264784586358,23651.23552153043,15029.54800803784,54597.06754720957,93556.73585675107,9458.561267948577
2025-02-22 22:00:00,0.0,35637.59130374382,47423.19624990897,34996.914708563796,8787.244823764202,64340.818116667324,6576.103041348439,17251.260123640954,8901.345908964762,43878.713591643944,72098.49602804153,6992.770641278959
2025-02-22 23:00:00,0.0,21470.913331307624,30592.107696997246,23514.087167239184,5938.085791440528,47157.837780956914,3701.6505661735873,14010.939546977472,4239.912276386344,37574.33015137063,63256.89888121177,5821.539662036675
2025-02-23 00:00:00,0.0,3637.739477630284,7055.9451275316615,6883.437471100905,1257.6581099573477,7949.494098752441,769.0917957300272,3290.1088150053747,1153.0069442319552,15353.986102971961,28620.471366015154,2768.593321264905
2025-02-23 01:00:00,0.0,1476.4987920850224,2932.4107190810837,3003.3774871411892,435.10891507332866,2433.164794066883,311.90829280890034,1410.9592002217414,609.5298919963461,8413.479162496658,15040.133079316205,1192.7640167059997
2025-02-23 02:00:00,0.0,881.3973846929517,1897.4489010121097,2057.8864514431843,319.1727868255137,2078.1722464431027,212.19311626980627,1071.4962238268458,329.34147303296123,5261.809590682029,9935.208022789644,694.6140490787021
2025-02-23 03:00:00,0.0,478.8401400882925,1103.0825525354503,1284.6491664370608,238.58115446325786,1313.1131016162205,109.5003675929731,590.9182963981738,211.4569357837613,3414.065984134734,7628.735314276141,778.2960183751835
2025-02-23 04:00:00,0.0,345.6474697937064,1000.2525089837244,1116.4180413279985,162.2645957211312,-2.27796119703085,-0.20905925711461248,-1.1544283453316007,143.21209564760068,2183.899615167363,4698.348525839806,436.5944009634455
2025-02-23 05:00:00,0.0,1223.507674890384,2310.9119545955577,2105.1338956846403,396.55361040210374,3042.1276273345716,167.38339569389075,1087.7635495307359,145.4715097779633,2315.846135589306,4299.9464930985005,508.67807204005805
2025-02-23 06:00:00,0.0,1280.6566196820047,2513.498184634143,2073.4928108174577,301.72974692169316,1765.9516385434245,139.69759032046986,545.6514194606223,260.6173632327844,1195.4148250891571,2190.2265120586917,285.1270162983931
2025-02-23 07:00:00,0.0,2375.771579103378,7281.238763208587,8647.219347070833,1053.5674321817492,4125.480077601127,349.8095859595818,1333.0906444141615,909.2935800500146,4415.796231647422,6214.006386715127,875.3524968472518
2025-02-23 08:00:00,0.0,7060.9399602156245,18971.20761025947,21151.530519754233,3693.126971803822,12936.356938381681,1111.35901082128,2737.6146098005734,3211.3448037314433,6012.131812784622,7482.38430048373,2446.7233079683765
2025-02-23 09:00:00,0.0,19131.15250891063,45761.692377393214,46571.32186895284,10629.548642997932,42759.26261817808,2943.6152312195054,6917.895401763798,6738.571502986397,9930.558331665094,10811.086374900606,6022.962372870199
2025-02-23 10:00:00,14894.878701129302,39278.77320879836,88634.85747763162,82330.07902629056,24973.70344505345,148831.63584187458,10395.328804350154,19131.4540502248,16377.75463971416,20715.325096029155,27502.87593354112,14668.356007901259
2025-02-23 11:00:00,42461.10778899498,70217.67756782453,149720.50709132352,138012.748238636,43862.52840112002,291011.210813656,17929.392780903057,35844.77390486112,21548.983727217008,35112.43916288792,54935.83766925571,30204.303179703846
2025-02-23 12:00:00,39024.24631011879,90905.04785143402,187546.06904624827,173873.5294139446,60279.996252565856,408748.0214721773,26892.469469537333,49116.59743640923,30990.693015611163,49050.37933867832,84480.13250662522,43017.323812079514
2025-02-23 13:00:00,58827.9044269995,113649.94816533389,227654.02879916658,203515.10981824502,71349.53710331408,519939.8802125159,33429.24907353296,64458.585684040234,36196.40845212476,61857.845780685304,106288.07067609493,54909.04742037174
2025-02-23 14:00:00,81343.96486667689,128426.47683028811,256155.96409530487,230772.37912071604,78885.18586013686,533504.4842969525,30965.08114126653,66943.81077858244,32441.20002040673,66753.46845925438,118155.74367118983,59784.27452086824
2025-02-23 15:00:00,79848.67968700023,132233.9903613828,274340.2665206312,243662.36258887828,78854.72844940875,542089.3364746856,28674.504785092962,67670.92528751242,28556.427618396396,63438.008202685356,105151.89851708646,53983.69880957026
2025-02-23 16:00:00,84624.36753566728,137696.26075592733,279039.52168239624,251966.9946451874,83098.06469664813,584300.494763468,33550.238228326794,78404.36137160362,34737.745436321544,73175.86856471452,108001.12909663604,53118.64717090086
2025-02-23 17:00:00,69902.38542452079,126283.3475469019,254748.36511544787,229271.20724251427,70324.48319858484,495660.0992654904,34583.92800401052,69544.5247890381,39259.712650011126,75608.01512656153,120024.31873135248,48794.400903095644
2025-02-23 18:00:00,54300.23163976246,108213.98294627729,198111.61401146263,177757.04458711817,58208.46092840014,417373.8937423257,29175.308603496134,62633.21842619712,30133.53238826699,67823.39199873264,102971.4319384519,39953.821203900065
2025-02-23 19:00:00,59661.786626374844,94926.61287940985,171161.4228385494,151300.89801407055,42518.04073950229,279012.9876984692,19813.547116171016,50098.98124763633,22308.817852548476,79052.42930205839,121629.855464761,30162.513179787795
2025-02-23 20:00:00,49977.02913715226,68489.80372904753,109870.59345108368,95254.22097395814,25718.221880018762,159952.34296861937,14155.146556838214,31551.6954692856,19552.65598886178,58721.15429407052,93459.29894197657,12028.978391898256
2025-02-23 21:00:00,36950.50163511658,48434.293411994455,69629.73366826026,56907.608901468135,14654.457451100343,93959.68675607612,8107.533139266364,21012.29072229484,11293.841111615637,45318.94747442857,74051.19698939036,7989.737748171924
2025-02-23 22:00:00,29784.804232268052,30912.300837479892,36922.62403966883,27068.785235506413,7199.5923209641,48294.1150495997,3562.2885531719817,12303.515487393179,4506.8833860220875,32005.223325994833,52322.63764304957,4819.572166838083
2025-02-23 23:00:00,29138.998762154624,20135.99365733711,25192.439328400098,20020.41416598053,5109.551351270309,38293.25532640214,2699.5030287615014,11076.288136546016,2905.954173820247,27316.545104612575,37023.01547146767,3272.4797996168763
2025-02-24 00:00:00,3260.5789328451424,3232.1107128026106,5442.0967872733145,5064.1055825762305,951.3769124006069,5760.756779909471,391.81628872894123,2201.6342956072185,490.4845741542976,9891.120891734334,19315.526547766174,1435.1473758119528
2025-02-24 01:00:00,1275.3887556986358,1439.4147644933767,2785.623852399913,2503.8780510024667,386.92782088594447,2289.2894364971658,225.96802395541638,1075.6998032449949,335.3823774794088,5808.210768104,13126.868671952569,1074.1337129844644
2025-02-24 02:00:00,786.0863202030788,718.9907529010778,1431.9771050092106,1313.2284747236436,181.76055271432517,1101.9707252589963,129.8332409071008,627.3800389423278,229.79663714681203,4020.6751569615617,9540.18726804248,798.3917719600237
2025-02-24 03:00:00,373.24568239096385,375.91603353270335,780.1533730199856,763.5804550573542,115.73631193256941,630.8077535429004,73.90143253925282,345.8652959585851,158.50659129928619,2492.9307887334085,6447.890419148535,528.0619816497526
2025-02-24 04:00:00,127.93109366230762,262.7889849152072,702.5323670318305,672.5943015531342,95.70087459121544,585.9313582657668,54.622650883974885,250.40442514874115,96.46486995739389,1414.8626532063397,5641.920727836817,436.35744335098235
2025-02-24 05:00:00,682.807750617647,658.5663417615431,1530.8097260504883,1428.8776587701086,276.3182314711048,2376.9321745421435,159.11912764969986,853.9089229625027,152.475166912127,2095.5355991334054,4642.468846499893,521.1533076535919
2025-02-24 06:00:00,801.7943922211175,938.5720428992832,2267.697096964528,2068.2430947906296,261.0169949178879,1138.8238837401993,83.00667358212807,365.56777910270483,158.84787343366264,900.9979045588411,1670.2110577496003,321.87001329652895
2025-02-24 07:00:00,1324.0884778323364,2004.7988614892276,7167.9255847476725,9249.81892231528,1065.7711603036146,3514.992073753117,320.23209876450244,942.5724909489788,808.8007382350419,2211.626248287453,2997.2482385541766,695.2860764058519
2025-02-24 08:00:00,3382.622609052158,5329.560995551099,17020.57290268057,18926.930073205487,3181.5533542196495,11415.482021988104,1132.1370653366423,2313.635988105305,2970.244775893293,4340.970049886145,5229.833009327726,2012.5742318745313
